,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,positivity_bar_chart,song_name,artist_name,tsne_x_combined,tsne_y_combined
212,212,212,212,212,212,212,212,212,212,212,on,on,on,213,31,5,Verse 2,8,58,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,"I'm on a roll, it's time to go solo", I'm on a roll it's time to go solo,POSITIVE,0.9979,0.9979,57,0.8769230769230769,0.987,113,0.6108108108108108,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,12.668045997619627,3.9341793060302734
213,213,213,213,213,213,213,213,213,213,213,a,a,a,214,31,5,Verse 2,8,59,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,"I'm on a roll, it's time to go solo", I'm on a roll it's time to go solo,POSITIVE,0.9979,0.9979,57,0.8769230769230769,0.9873,114,0.6162162162162163,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
214,214,214,214,214,214,214,214,214,214,214,"roll,",roll,roll,215,31,5,Verse 2,8,60,1,1,1,[215],"[('roll', 'NN')]",N,POSITIVE,0.9986,"I'm on a roll, it's time to go solo", I'm on a roll it's time to go solo,POSITIVE,0.9979,0.9979,57,0.8769230769230769,0.9986,172,0.9297297297297298,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-6.682529926300049,-2.2393932342529297
215,215,215,215,215,215,215,215,215,215,215,it's,it's,it's,216,31,5,Verse 2,8,61,2,2,2,"[216, 526]","[('it', 'PRP'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9988,"I'm on a roll, it's time to go solo", I'm on a roll it's time to go solo,POSITIVE,0.9979,0.9979,57,0.8769230769230769,0.9988,174,0.9405405405405406,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,14.261357307434082,-22.57988929748535
216,216,216,216,216,216,216,216,216,216,216,time,time,time,217,31,5,Verse 2,8,62,2,2,2,"[217, 527]","[('time', 'NN')]",N,POSITIVE,0.9581,"I'm on a roll, it's time to go solo", I'm on a roll it's time to go solo,POSITIVE,0.9979,0.9979,57,0.8769230769230769,0.9581,81,0.43783783783783786,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-3.8460867404937744,-8.689764022827147
217,217,217,217,217,217,217,217,217,217,217,to,to,to,218,31,5,Verse 2,8,63,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,"I'm on a roll, it's time to go solo", I'm on a roll it's time to go solo,POSITIVE,0.9979,0.9979,57,0.8769230769230769,0.9653,86,0.4648648648648649,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-12.766663551330565,8.213215827941895
218,218,218,218,218,218,218,218,218,218,218,go,go,go,219,31,5,Verse 2,8,64,2,2,2,"[197, 219]","[('go', 'VB')]",V,POSITIVE,0.9994,"I'm on a roll, it's time to go solo", I'm on a roll it's time to go solo,POSITIVE,0.9979,0.9979,57,0.8769230769230769,0.9994,180,0.972972972972973,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-14.025435447692873,-0.14562872052192688
219,219,219,219,219,219,219,219,219,219,219,solo,solo,solo,220,31,5,Verse 2,8,65,1,1,1,[220],"[('solo', 'NN')]",N,POSITIVE,0.9986,"I'm on a roll, it's time to go solo", I'm on a roll it's time to go solo,POSITIVE,0.9979,0.9979,57,0.8769230769230769,0.9986,172,0.9297297297297298,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,1.621724247932434,20.91516876220703
220,220,220,220,220,220,220,220,220,220,220,Rollin',Rollin',rolling,221,32,5,Verse 2,9,66,1,1,1,[221],"[('rolling', 'VBG')]",V,NEGATIVE,0.9076,Rollin', rolling,NEGATIVE,0.9076,-0.9076,28,0.4307692307692308,-0.9076,44,0.23783783783783785,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-6.075714588165282,-2.231429100036621
221,221,221,221,221,221,221,221,221,221,221,In,In,in,222,33,5,Verse 2,10,67,5,5,5,"[166, 222, 346, 432, 452]","[('in', 'IN')]",PREP,POSITIVE,0.979,In my 5.0, in my 5.0,POSITIVE,0.9188,0.9188,43,0.6615384615384615,0.979,96,0.5189189189189191,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,12.924335479736328,2.908642768859864
222,222,222,222,222,222,222,222,222,222,222,my,my,my,223,33,5,Verse 2,10,68,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,In my 5.0, in my 5.0,POSITIVE,0.9188,0.9188,43,0.6615384615384615,0.9935,135,0.7297297297297297,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-9.000388145446777,-12.291399955749512
223,223,223,223,223,223,223,223,223,223,223,5.0,5.0,5.0,224,33,5,Verse 2,10,69,1,1,1,[224],"[('5.0', 'CD')]",DET,POSITIVE,0.9945,In my 5.0, in my 5.0,POSITIVE,0.9188,0.9188,43,0.6615384615384615,0.9945,141,0.7621621621621621,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.813896179199219,-20.14100456237793
224,224,224,224,224,224,224,224,224,224,224,With,With,with,225,34,5,Verse 2,11,70,7,7,7,"[20, 162, 207, 225, 299, 304, 489]","[('with', 'IN')]",PREP,POSITIVE,0.9826,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.2769230769230769,0.9826,103,0.5567567567567567,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,12.464055061340332,4.652782917022705
225,225,225,225,225,225,225,225,225,225,225,the,the,the,226,34,5,Verse 2,11,71,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.2769230769230769,0.9636,84,0.4540540540540541,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
226,226,226,226,226,226,226,226,226,226,226,rag-top,rag-top,rag-top,227,34,5,Verse 2,11,72,1,1,1,[227],"[('rag-top', 'NN')]",N,NEGATIVE,0.9854,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.2769230769230769,-0.9854,28,0.15135135135135136,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,9.79551601409912,18.86038017272949
227,227,227,227,227,227,227,227,227,227,227,down,down,down,228,34,5,Verse 2,11,73,1,1,1,[228],"[('down', 'RB')]",ADV,NEGATIVE,0.9997,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.2769230769230769,-0.9997,0,0.0,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-12.214055061340332,-7.606203556060791
228,228,228,228,228,228,228,228,228,228,228,so,so,so,229,34,5,Verse 2,11,74,3,3,3,"[229, 274, 505]","[('so', 'RB')]",ADV,POSITIVE,0.913,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.2769230769230769,0.913,73,0.3945945945945946,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,12.745609283447266,-12.041179656982422
229,229,229,229,229,229,229,229,229,229,229,my,my,my,230,34,5,Verse 2,11,75,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.2769230769230769,0.9935,135,0.7297297297297297,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-9.000388145446777,-12.291399955749512
230,230,230,230,230,230,230,230,230,230,230,hair,hair,hair,231,34,5,Verse 2,11,76,1,1,1,[231],"[('hair', 'NN')]",N,POSITIVE,0.9985,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.2769230769230769,0.9985,171,0.9243243243243244,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,2.39806866645813,14.528255462646484
231,231,231,231,231,231,231,231,231,231,231,can,can,can,232,34,5,Verse 2,11,77,2,2,2,"[232, 466]","[('can', 'MD')]",V,POSITIVE,0.9985,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.2769230769230769,0.9985,171,0.9243243243243244,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,16.364933013916016,1.387869119644165
232,232,232,232,232,232,232,232,232,232,232,blow,blow,blow,233,34,5,Verse 2,11,78,1,1,1,[233],"[('blow', 'NN')]",N,NEGATIVE,0.9923,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.2769230769230769,-0.9923,24,0.12972972972972974,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-7.787030220031737,-1.4791628122329712
233,233,233,233,233,233,233,233,233,233,233,The,The,the,234,35,5,Verse 2,12,79,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,60,0.9230769230769232,0.9636,84,0.4540540540540541,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
234,234,234,234,234,234,234,234,234,234,234,girlies,girlies,girlies,235,35,5,Verse 2,12,80,1,1,1,[235],"[('girlies', 'NNS')]",N,POSITIVE,0.9717,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,60,0.9230769230769232,0.9717,91,0.4918918918918919,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,11.047268867492676,14.375882148742676
235,235,235,235,235,235,235,235,235,235,235,on,on,on,236,35,5,Verse 2,12,81,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,60,0.9230769230769232,0.987,113,0.6108108108108108,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,12.668045997619627,3.9341793060302734
236,236,236,236,236,236,236,236,236,236,236,standby,standby,standby,237,35,5,Verse 2,12,82,1,1,1,[237],"[('standby', 'NN')]",N,POSITIVE,0.9961,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,60,0.9230769230769232,0.9961,150,0.8108108108108109,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-8.139499664306639,16.535331726074222
237,237,237,237,237,237,237,237,237,237,237,waving,waving,waving,238,35,5,Verse 2,12,83,1,1,1,[238],"[('waving', 'VBG')]",V,POSITIVE,0.9984,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,60,0.9230769230769232,0.9984,170,0.9189189189189192,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,1.4843987226486206,-4.356456279754639
238,238,238,238,238,238,238,238,238,238,238,just,just,just,239,35,5,Verse 2,12,84,3,3,3,"[239, 248, 431]","[('just', 'RB')]",ADV,POSITIVE,0.8226,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,60,0.9230769230769232,0.8226,67,0.3621621621621622,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,11.049684524536133,-13.978944778442385
239,239,239,239,239,239,239,239,239,239,239,to,to,to,240,35,5,Verse 2,12,85,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,60,0.9230769230769232,0.9653,86,0.4648648648648649,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-12.766663551330565,8.213215827941895
240,240,240,240,240,240,240,240,240,240,240,say,say,say,241,35,5,Verse 2,12,86,2,2,2,"[241, 509]","[('say', 'VB')]",V,POSITIVE,0.9529,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,60,0.9230769230769232,0.9529,80,0.4324324324324325,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-14.394569396972654,2.3336856365203857
241,241,241,241,241,241,241,241,241,241,241,hi,hi,hi,242,35,5,Verse 2,12,87,1,1,1,[242],"[('hi', 'NN')]",N,POSITIVE,0.9983,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,60,0.9230769230769232,0.9983,169,0.9135135135135136,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-9.71806526184082,-12.628750801086426
242,242,242,242,242,242,242,242,242,242,242,“Did,Did,did,243,36,5,Verse 2,13,88,1,1,1,[243],"[('did', 'VBD')]",V,POSITIVE,0.9969,"“Did you stop?” No, I just drove by", did you stop no I just drove by,NEGATIVE,0.9912,-0.9912,21,0.3230769230769231,0.9969,156,0.8432432432432433,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,20.0119743347168,-3.0523862838745117
243,243,243,243,243,243,243,243,243,243,243,you,you,you,244,36,5,Verse 2,13,89,7,7,7,"[109, 112, 244, 372, 434, 465, 485]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"“Did you stop?” No, I just drove by", did you stop no I just drove by,NEGATIVE,0.9912,-0.9912,21,0.3230769230769231,0.9991,177,0.9567567567567568,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-13.022394180297852,-17.202014923095707
244,244,244,244,244,244,244,244,244,244,244,stop?”,stop,stop,245,36,5,Verse 2,13,90,4,4,4,"[13, 42, 245, 257]","[('stop', 'NN')]",N,NEGATIVE,0.9995,"“Did you stop?” No, I just drove by", did you stop no I just drove by,NEGATIVE,0.9912,-0.9912,21,0.3230769230769231,-0.9995,2,0.010810810810810813,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-14.341605186462402,-1.2074974775314329
245,245,245,245,245,245,245,245,245,245,245,"No,",No,no,246,36,5,Verse 2,13,91,2,2,2,"[179, 246]","[('no', 'DT')]",DET,NEGATIVE,0.9964,"“Did you stop?” No, I just drove by", did you stop no I just drove by,NEGATIVE,0.9912,-0.9912,21,0.3230769230769231,-0.9964,18,0.0972972972972973,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-8.028882026672362,-13.903230667114258
246,246,246,246,246,246,246,246,246,246,246,I,I,I,247,36,5,Verse 2,13,92,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"“Did you stop?” No, I just drove by", did you stop no I just drove by,NEGATIVE,0.9912,-0.9912,21,0.3230769230769231,0.9797,99,0.5351351351351351,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,10.167547225952148,-4.051788806915283
247,247,247,247,247,247,247,247,247,247,247,just,just,just,248,36,5,Verse 2,13,93,3,3,3,"[239, 248, 431]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"“Did you stop?” No, I just drove by", did you stop no I just drove by,NEGATIVE,0.9912,-0.9912,21,0.3230769230769231,0.8226,67,0.3621621621621622,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,11.049684524536133,-13.978944778442385
248,248,248,248,248,248,248,248,248,248,248,drove,drove,drove,249,36,5,Verse 2,13,94,1,1,1,[249],"[('drove', 'NN')]",N,POSITIVE,0.9878,"“Did you stop?” No, I just drove by", did you stop no I just drove by,NEGATIVE,0.9912,-0.9912,21,0.3230769230769231,0.9878,115,0.6216216216216216,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-2.948909044265747,-5.026295185089111
249,249,249,249,249,249,249,249,249,249,249,by,by,by,250,36,5,Verse 2,13,95,3,3,3,"[250, 519, 532]","[('by', 'IN')]",PREP,POSITIVE,0.9123,"“Did you stop?” No, I just drove by", did you stop no I just drove by,NEGATIVE,0.9912,-0.9912,21,0.3230769230769231,0.9123,72,0.3891891891891892,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,15.261855125427244,3.8847110271453857
250,250,250,250,250,250,250,250,250,250,250,Kept,Kept,kept,251,37,5,Verse 2,14,96,1,1,1,[251],"[('kept', 'NN')]",N,POSITIVE,0.9981,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,30,0.4615384615384616,0.9981,167,0.9027027027027028,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-8.371800422668457,0.6223403215408325
251,251,251,251,251,251,251,251,251,251,251,on,on,on,252,37,5,Verse 2,14,97,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,30,0.4615384615384616,0.987,113,0.6108108108108108,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,12.668045997619627,3.9341793060302734
252,252,252,252,252,252,252,252,252,252,252,pursuing,pursuing,pursuing,253,37,5,Verse 2,14,98,1,1,1,[253],"[('pursuing', 'VBG')]",V,POSITIVE,0.9976,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,30,0.4615384615384616,0.9976,162,0.8756756756756757,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,0.2607317566871643,0.842004656791687
253,253,253,253,253,253,253,253,253,253,253,to,to,to,254,37,5,Verse 2,14,99,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,30,0.4615384615384616,0.9653,86,0.4648648648648649,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-12.766663551330565,8.213215827941895
254,254,254,254,254,254,254,254,254,254,254,the,the,the,255,37,5,Verse 2,14,100,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,30,0.4615384615384616,0.9636,84,0.4540540540540541,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
255,255,255,255,255,255,255,255,255,255,255,next,next,next,256,37,5,Verse 2,14,101,2,2,2,"[256, 267]","[('next', 'JJ')]",ADJ,POSITIVE,0.9865,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,30,0.4615384615384616,0.9865,110,0.5945945945945946,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,2.677530765533448,-18.95130157470703
256,256,256,256,256,256,256,256,256,256,256,stop,stop,stop,257,37,5,Verse 2,14,102,4,4,4,"[13, 42, 245, 257]","[('stop', 'NN')]",N,NEGATIVE,0.9995,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,30,0.4615384615384616,-0.9995,2,0.010810810810810813,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-14.341605186462402,-1.2074974775314329
257,257,257,257,257,257,257,257,257,257,257,I,I,I,258,38,5,Verse 2,15,103,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13846153846153847,0.9797,99,0.5351351351351351,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,10.167547225952148,-4.051788806915283
258,258,258,258,258,258,258,258,258,258,258,busted,busted,busted,259,38,5,Verse 2,15,104,1,1,1,[259],"[('busted', 'VBN')]",V,NEGATIVE,0.999,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13846153846153847,-0.999,7,0.03783783783783784,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-4.1349759101867685,0.3872633576393128
259,259,259,259,259,259,259,259,259,259,259,a,a,a,260,38,5,Verse 2,15,105,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13846153846153847,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
260,260,260,260,260,260,260,260,260,260,260,left,left,left,261,38,5,Verse 2,15,106,1,1,1,[261],"[('left', 'NN')]",N,NEGATIVE,0.9996,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13846153846153847,-0.9996,1,0.0054054054054054074,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-11.547919273376465,-5.042768955230713
261,261,261,261,261,261,261,261,261,261,261,and,and,and,262,38,5,Verse 2,15,107,14,14,14,"[15, 37, 51, 68, 121, 167, 194, 204, 262, 302, 449, 468, 471, 484]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13846153846153847,0.9708,90,0.4864864864864865,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,13.185065269470215,-5.214746952056885
262,262,262,262,262,262,262,262,262,262,262,I'm,I'm,I'm,263,38,5,Verse 2,15,108,6,6,6,"[81, 212, 263, 294, 359, 423]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13846153846153847,0.9981,167,0.9027027027027028,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.987354278564453,-21.243955612182614
263,263,263,263,263,263,263,263,263,263,263,heading,heading,heading,264,38,5,Verse 2,15,109,1,1,1,[264],"[('heading', 'VBG')]",V,POSITIVE,0.9957,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13846153846153847,0.9957,147,0.7945945945945946,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-1.9125031232833865,0.32806771993637085
264,264,264,264,264,264,264,264,264,264,264,to,to,to,265,38,5,Verse 2,15,110,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13846153846153847,0.9653,86,0.4648648648648649,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-12.766663551330565,8.213215827941895
265,265,265,265,265,265,265,265,265,265,265,the,the,the,266,38,5,Verse 2,15,111,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13846153846153847,0.9636,84,0.4540540540540541,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
